-507.392290019372,1236.5177317111638
489.4684933994652,1236.4811445851212
525.7248323275846,1213.2433286972205
553.9403107244168,1175.9053215351087
581.9883173096833,1140.8262577187118
625.9508244030977,1137.4057119876584
645.7063474359961,1175.1397240497677
617.9100726922521,1209.4859847522628
576.2421730612609,1226.479693598236
532.9075574450301,1244.1531507980483
489.57294182880054,1261.8266079978614
489.4702568958214,1261.8684867071165
-507.392290019372,1261.9050751533694
-537.7842335271183,1231.2188769988372
-569.6665573579836,1199.4617135999467
-602.0878495372605,1168.3254902433737
-644.6797610403277,1168.0696951656516
-662.5719104061275,1206.722086394123
-634.8481382142432,1239.1188731746652
-592.7544666231018,1255.0287069882884
-550.6607950319581,1270.9385408019114
-508.5671234408144,1286.8483746155318
-507.392290019372,1287.2924177171976
489.4720204593501,1287.255827950535
525.7283790077133,1264.0180268892464
553.9439594298109,1226.6800968255175
581.9920618678232,1191.601109649879
625.9545783076471,1188.1806840455229
645.7099982330269,1225.9147500890685
617.9136307775285,1260.2609376305384
576.2456989445029,1277.254567518184
532.9110498381581,1294.9279426013375
489.57640073181176,1312.601317684491
489.4737840892966,1312.643168315576
-507.392290019372,1312.6797594026484
-537.7842845577652,1281.9936124799824
-569.6666691394006,1250.2365100714087
-602.0880208816014,1219.100348736187
-644.6799328739213,1218.8446351359553
-662.572008298424,1257.497060591685
-634.8481743569661,1289.893794931886
-592.7544751405943,1305.8035556554682
-550.6607759242225,1321.7133163790504
-508.56707670785073,1337.6230771026324
-507.392290019372,1338.067100209722
489.4755477864157,1338.0305078024392
525.7319259563455,1314.7927215688462
553.947608410592,1277.454868609135
581.9958067078057,1242.375958079844
625.958332494361,1238.955652610562
645.7136493049068,1276.6897726390152
617.9171891314097,1311.0358870141383
576.2492250943409,1328.0294379381119
532.9145424957893,1345.7027308990444
489.57985989723784,1363.3760238599748
489.4773115507072,1363.4178464109252
-507.392290019372,1363.4544401385178
-537.7843355919908,1332.7683444515044
-569.6667809286569,1301.0113030377554
-602.0881922379559,1269.8752037284683
-644.6801047194082,1269.619571611603
-662.5721061972155,1308.2720312969186
-634.8482105018306,1340.668713192882
-592.7544836583807,1356.578400821151
-550.6607568149307,1372.4880884494198
-508.56702997148074,1388.3977760776888
-507.392290019372,1388.8417791889365
489.4790753814166,1388.8051841407344
525.7354731742647,1365.567412735942
553.9512576676865,1328.2296368859943
581.9995518306959,1293.1508030087505
625.9620869643177,1289.7306176830996
645.7173006525597,1327.4647917000125
617.9207477546687,1361.8108329033282
576.2527515113494,1378.804304857781
532.9180354182973,1396.477515690412
489.58331932524516,1414.1507265230405
489.4808392792985,1414.192520992266
-507.392290019372,1414.2291173606784
-597.0899207051552,1324.471032639758
