6988.320558920138,10151.165435436742
7477.889287047115,10151.155959168713
7564.433057973318,10061.381283660134
7477.8902005956525,10176.547985758334
6988.320558920138,10176.557462357612
6901.776626460914,10086.782790045041
6988.320558920138,10201.949488371867
7477.891114178099,10201.940011441044
7564.435208056559,10112.165342321983
7477.892027793701,10227.332036217336
6988.320558920138,10227.341513479309
6901.7763034966,10137.566847556554
6988.320558920138,10252.733537680035
7477.892941443214,10252.724060086615
7564.437358297291,10162.949397357972
7477.8938551266365,10278.11608304968
6988.320558920138,10278.125560974146
6901.775980508925,10188.350901441909
6988.320558920138,10303.517583361643
7477.894768843215,10303.508105105628
7564.4395086970235,10213.733448767101
7477.895682594457,10328.900126255063
6988.320558920138,10328.909604842325
6901.775657497138,10239.134951700904
6988.320558920138,10354.301625416294
7477.896596378101,10354.292146497684
7564.441659255001,10264.517496550472
7477.897510196409,10379.68416583339
6988.320558920138,10379.693645083247
6901.7753344619905,10289.918998332942
